8e66e382-0962-4881-8bee-52ac26209798	95807a50-5164-4675-bc16-8adf1d07fc8c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A8BG	TCGA-DX-A8BG-01A	Primary Tumor
6ad04852-cf8d-47c1-841a-bd520d48dd32	9072ce75-a6e8-424c-9633-68880fb5d441.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A23Y	TCGA-DX-A23Y-01A	Primary Tumor
841bc733-99d8-4670-b202-4873c8522401	0c548b67-ee0e-415b-9abe-3adfa907aa5b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-IE-A4EH	TCGA-IE-A4EH-01A	Primary Tumor
c3d3d5e9-8ece-4274-a540-d9ea47bd32d8	b46cefa9-8c2b-401b-845b-d58101807cbd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-3B-A9HZ	TCGA-3B-A9HZ-01A	Primary Tumor
73e7ee7c-cc77-4899-a7a8-425e8522b86d	30cbb48b-d8c4-4846-b4d2-c3f5764a12fa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-X6-A8C5	TCGA-X6-A8C5-01A	Primary Tumor
8e8e9c7e-e381-4db0-a348-b6da10076924	7814e43b-53ac-4485-bbda-a00b8cdb7734.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-AB2G	TCGA-DX-AB2G-01A	Primary Tumor
6e2d183b-da8e-435a-93b4-cbce5d5b22cb	48b1935e-751d-45b1-a3a7-721716c44066.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-3B-A9HI	TCGA-3B-A9HI-01A	Primary Tumor
541bf788-72bd-420d-807b-07b38f1940ae	d7a15e3e-e8fc-4798-8bb8-e48f32ec7f68.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A3LY	TCGA-DX-A3LY-01B	Primary Tumor
928ce6e6-527a-4293-9062-e736a257b258	0a3dc0f5-18b9-4641-a7f9-e42e33bf2a14.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A240	TCGA-DX-A240-01A	Primary Tumor
088a556a-d374-4829-a562-f33ddb5999f0	12ffecbe-d932-4f6e-a903-8bb6b021cf54.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A6BH	TCGA-DX-A6BH-01A	Primary Tumor
a81e6d6d-2d31-452e-b045-3006d065a4cf	fd7280bf-b8d7-436a-a5f7-e3ae29d0e4a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-X6-A8C3	TCGA-X6-A8C3-01A	Primary Tumor
88436e6d-ba99-484a-9ee4-ec7b771cb0ad	8ecde29f-4330-44be-a062-7e8be94a037c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A3LS	TCGA-DX-A3LS-01A	Primary Tumor
137f1a3e-ae88-4a4d-91b7-2130e6669942	a4317c1e-b564-46ab-8a90-d45cbd77a2d3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A8BX	TCGA-DX-A8BX-01A	Primary Tumor
